patch_id,tls,tgfb,emt,hypoxia,mhc,icp,ifng,toxic
patch_x3073_y15737,-1971.985876641289,3759.714499434953,-567.5211298686954,2520.0919424706317,2071.6142518338766,-4091.6873000110327,-1533.786409008174,-2310.4312037956524
patch_x8337_y18201,-1781.7562617234917,1514.50115855677,1693.9072032352778,4222.7936635516,2366.630522309855,-3962.8113207547176,-3680.717974180735,-2128.037515171578
patch_x5649_y12825,-2292.591967339731,2755.340106433063,1071.9729865764366,-758.331849069531,8941.993160884673,-4321.763433741587,-4054.0081650667544,-2614.198389054397
patch_x6321_y14841,-2209.5644929934924,2815.1136781881196,-860.9515612931737,3710.6883181280737,8448.96596988583,-4262.243738276509,-3991.3207547169814,-2527.5030343153467
patch_x6209_y10809,-1648.5455147302227,3487.6769075271895,-186.56173452499206,1778.2086875444365,8918.991892339087,-3885.9525543418304,-3599.3577181948567,-2000.3285887675156
patch_x11585_y3417,-1125.5391150833057,2501.3277060575965,435.9776012357943,-203.15602140453484,3418.688544481827,-3519.4979587333128,-3209.8955092132855,-1497.9956967891421
patch_x5313_y12265,-1682.2233256096206,1690.392695575416,-225.40792232152853,1737.1367130296167,8918.991892339087,-3905.2922873220805,-1262.4775577268883,-2028.8380227297812
patch_x8449_y9689,-1578.6890654308736,1846.9444996138118,-101.86704181838468,-704.8943785513329,8511.969444597651,-3845.9393136930385,-3551.5085512523456,-1936.8075692375587
patch_x13713_y2409,-1191.7276839898495,2406.4629813527536,357.78506013461265,-275.9761019473717,3315.6828636037717,-3565.679907315458,-3259.2451726801282,-885.1020326666867
patch_x7665_y18985,-1950.4787597925633,3413.625410390967,-545.8472911839326,5678.154521693325,8666.97799349181,-4092.6876310272537,-3810.761006289308,-2285.2562065541206
patch_x3969_y16857,-1231.24075913053,2341.2747434624307,2417.9782459921153,-321.9887902024602,3244.6789476587055,-3590.5214608849155,-3283.7532825775115,-1599.5292949354516
patch_x13041_y5769,-1114.0353083967757,2516.666114972968,449.1486262826875,-191.5528217575993,3435.689482102476,-3510.4949795873345,-3200.725808231269,-1486.491890102615
patch_x4193_y12377,-1352.9476994372744,2168.3841994924387,1937.208422197058,-458.0263033044648,8810.985935690254,-3675.2161535915257,-3374.6166832174777,-1710.0658722277394
patch_x2065_y13945,-1317.602670197506,2219.0676376475767,207.9021295376806,3220.919812711294,8834.987259389995,-3651.5416528743244,-3348.6080767957637,-1681.8898819375481
patch_x4753_y11817,-1357.782632682336,2807.0215128570035,1922.7413555020212,-467.8290064544617,9052.999282995974,-3675.0494317554885,-590.1282631978374,-1719.402295045791
patch_x5873_y13609,-2009.8317334216026,2367.9896085826895,1369.6116493005338,3789.8472225312817,8720.980971816227,-1876.8593491026431,-3853.6085181507233,-2337.773584905659
patch_x10801_y17305,-1594.8610835264253,1810.9325830299022,-120.5398874544826,-728.3008330115281,2680.647840714797,-3841.104380447974,-1178.2471577092429,-1943.4764426790216
patch_x9905_y13945,-2243.742469380998,3145.762949999187,1205.2522792174568,994.8528448788238,8971.994815509348,-4299.756151384751,-4029.166611497297,-2568.5166059803596
patch_x7441_y17641,-1371.1203795652664,2138.7077126779204,145.8816065320534,-477.23159927180495,3019.666537973637,-3685.886351097871,-3383.9531060355284,-1730.0724925521363
patch_x7217_y11145,-1460.483283680901,2797.484962394996,1788.374987196814,-580.4600650962639,2883.6590370084377,-3750.9078671521575,-3450.808562286218,-1822.6031115524656
patch_x5649_y18649,-1873.4532715436399,2259.9280385999173,-445.31402405384506,-1026.1829756716497,2257.6245105068665,-4044.6717422487036,-3758.410349773807,-2204.396116076354
patch_x7329_y19209,-1990.8254441134277,2119.664130321533,-596.6974511751068,2175.5787093089275,2060.613645138161,-4113.361138695796,-3833.43517599029,-2316.2664680569333
patch_x12817_y17641,-1454.9814630916926,4614.670175307438,42.847511861415114,-570.2572516136152,2921.661132866362,-3743.0719408584355,-3444.1396888447534,-1810.765861193865
patch_x6545_y18089,-1584.3576078561182,1830.1055941741142,-106.03508771929592,3000.846527494252,2699.64888864376,-3831.9346794659605,-3539.1711353856335,-1932.80624517268
patch_x10353_y14953,-1822.6031115524656,3358.5379987555843,-399.1320754716962,1799.540585184246,2338.6289779934923,-4003.3247269116173,-3716.8966126006844,-2171.218470705062
patch_x4977_y18761,-1844.9438375813743,2597.9353692944223,-424.8072382213413,-1000.5759143818632,8188.951629805306,-4021.664128875649,-3738.7371731214826,-2179.2211188348238
patch_x9009_y17753,-2280.7547169811323,2798.582977509017,-945.9796976718535,3856.0479840103217,1588.587612376592,-4307.925521350546,-4035.6687631027253,-2588.3565044687175
patch_x5313_y11481,-1847.6113869579622,2991.1762115021393,1314.0240224232493,2408.370862464102,9018.997407754674,-4031.000551693701,-1095.2978319751373,-2191.391812865497
patch_x7777_y12937,-662.2685730731755,2060.848615248815,4433.855817977908,-542.6496386605595,9046.998952071039,-3735.736180072822,-659.1260978642567,-1785.9243076244074
patch_x5089_y9129,-1241.577512964801,3084.146970773223,297.7651991614275,-331.5914381861312,3241.678782196239,-3605.192982456141,-3299.091691492884,-1612.867041818382
patch_x11025_y16409,1630.193198595416,2896.149150687099,2018.0058790319,-379.8047332708102,8870.989244939607,-3630.7014233697437,-3323.433079554231,-1648.2120710581476
patch_x11137_y12377,-1875.1204899040067,3138.1372789256584,-452.31634116738496,3727.8519528661545,8803.985549611163,-4044.171576740594,-3758.243627937769,-2212.565486042148
patch_x11137_y14953,-1641.70991945272,2624.732240564783,-177.05858987090323,-773.1131902686593,2613.6441453863554,-3888.286660046342,-882.3460881560286,-1996.1605428665998
patch_x3745_y16409,-557.1099524825713,2879.110503259022,2055.298662819456,-395.60909141060256,9020.997518062986,-3646.5399977932257,-530.8675728407634,-1666.884916694251
patch_x3073_y11145,-1340.3523733849233,5892.057058485056,1139.6152528815837,4404.00483835675,9041.99867630026,-2734.6617592899847,-1191.4266497898507,-2576.3525322740807
patch_x7665_y12937,-1433.9745117510765,2046.843981021737,4349.732697849455,-550.05167981464,9001.996470134025,-3727.900253779103,-659.4999977188363,-1787.0913604766629
patch_x9681_y18873,-2097.1939755048006,3548.500846026558,-728.4077016440478,1535.6221677922113,1888.6041586233514,-4186.38530287984,-3916.2959285004963,-2418.3002317113524
patch_x9009_y12153,-1886.1241310824216,3458.8385968995135,-480.15888778550107,2623.7803368197747,8784.984501682202,-4037.169259627054,2513.9002450715143,-2227.5704512854454
patch_x10801_y10361,-1406.63213064107,2103.0292397660796,100.36654529405314,2184.1977155896875,2996.665269428051,-3719.3974401412333,-3418.9646916032225,-1768.2517930045233
patch_x8785_y10585,592.3471226072379,2207.230387288977,1963.545133557809,-427.0177525238596,8809.985880536098,-3653.709036742801,-553.1922920616544,-1687.7251461988299
patch_x8785_y9129,-1750.746000220679,1608.8657177535042,-305.93456912722104,2565.622490978587,2482.636920191937,-3962.311155246608,-3677.0500937879306,-2092.359042259737
patch_x12033_y6441,-1116.5361359373273,2516.1659494648575,447.4814079223215,-193.15326308821204,3435.689482102476,-3513.8294163080645,-3203.226635771818,-1489.159439479201
patch_x8001_y19545,-2005.163522012579,2106.7277662436045,-607.534370517491,1316.3846029752622,2044.612762671668,-2541.384807079152,-3855.942623855236,-2333.7722608407803
patch_x2849_y10921,-2359.780867262495,4205.541260079248,-1039.510647688403,4132.927504665164,8891.99040317688,-1916.3872613447174,-1918.9366552098736,155.9536533277551
patch_x9009_y17417,-1935.6405163853042,2468.791257205661,-529.1751075802731,-1097.2025597175498,8054.944239148419,-4082.51759902902,-1175.3822413517255,-2261.414984000882
patch_x3521_y9577,-1503.6642392143895,2746.2708796404786,-16.50546176762691,-629.8736911789056,2829.6560586840224,-3775.082533377469,-741.0052983360674,-1856.4476442679024
patch_x11137_y5545,-1110.033984331897,2521.0008827099173,453.4833940196404,-187.55171843106837,3438.6896475649446,-3508.6610393909295,-3198.058258854684,-1482.9907315458458
patch_x3073_y12265,-2102.5290742579737,2207.0110859917677,-734.0762440692943,558.5521848422559,8972.994870663504,-4188.219243076243,-1349.0497525634482,-2436.8063555114213
patch_x10017_y19769,-1738.4085843539679,3125.044631971048,1606.8544202166559,2808.5613597592946,8826.986818156749,-3941.8043694141015,-3649.374269005849,-2077.35407701644
patch_x3857_y9353,-1502.6639081981702,1965.1502813637853,-6.668873441465621,-617.0701605340091,2844.656885996359,-3783.585347015338,-3487.153922542204,-1855.6140350877204
patch_x11137_y18537,-1615.8680348670405,1785.0906984442263,-150.0496524329683,5091.6036604224155,2654.6464067067445,-3858.610173231821,-3566.680238331677,-1962.6494538232373
patch_x2849_y14393,-1653.7138916473568,3475.342015163251,5825.067253835081,2687.7894146661056,9017.997352600518,-3879.7838464084743,989.8094430800793,342.57654208564963
patch_x22561_y18761,-1938.808231269998,4264.63690604222,-543.0130199713112,3608.8803904200067,8928.992443880647,-4079.850049652431,-3801.924748979366,-2279.754385964912
patch_x7553_y9801,-1493.3274853801167,1966.9842215601893,-1.8339401964040007,-611.4686158768673,8592.973912084275,-3779.417301114422,-729.3619702850847,-1855.947478759792
patch_x12817_y7001,-1112.5348118724487,2519.166942513515,450.81584464305524,-189.95238042698475,3440.689757873255,-3509.3279267350745,-3198.725146198829,-1485.1581154143205
patch_x10465_y10137,-1434.8081209312604,3156.553723288902,66.02184707050583,2068.417987329318,2969.6637802658424,-3743.405384530509,-3442.639192320423,-1796.5945051307517
patch_x6993_y9241,-1908.298135275294,3082.244394043175,-507.0011033873998,4587.345013810867,8971.994815509348,-4069.0131303100525,-3793.922100849609,-2248.9108462981358
patch_x11025_y10585,-1396.795542314907,2115.033211960721,112.20379565265284,-504.0389915595533,3011.6660967403895,-3714.729228732207,-3415.296811210417,-1759.0820920225096
patch_x22897_y18425,-1156.3826547500812,2456.8129758358173,400.6325719960296,-236.96534451371008,3371.685952236501,-3540.504910073926,-3231.736069734082,-1527.1720180955526
patch_x3857_y15289,2927.520912837721,2126.870462319319,1983.822326778969,-492.23573674629006,9054.999393304286,-3698.5572106366544,-3404.1264481959624,-1743.0767957629923
patch_x3409_y14729,2385.475922176118,2682.555378513911,4364.538965263377,-614.8695537044168,8670.978214108432,-3780.917797638752,-1432.508913014436,-1850.2789363345491
patch_x3073_y14729,1182.9866556980396,4610.323109409575,4456.56143857789,-537.4482043360749,8752.982736749214,-3729.0673066313575,-3431.46882930597,-1782.4231490676357
patch_x8897_y12041,-1737.9084188458573,3499.767369665544,-302.60013240648914,-896.9473382247488,8819.986432077658,-3932.9681121041613,-1471.0304957741746,-2082.1890102615052
patch_x8337_y14953,-1958.6481297583587,2138.478967525656,-557.684541542536,2737.0126096211043,8818.986376923502,-4102.19077568134,-3818.430210746992,-2298.4272316010147
patch_x7217_y18537,-2134.706388613041,1927.5418706582695,1061.9602037660898,5127.464822268366,1839.601456069715,-4211.060134613263,-3931.967781087941,-2456.8129758358145
patch_x5873_y17865,-1403.4644157563725,4620.116264373164,1940.5994192348153,-517.4426877034257,2975.6641111907775,-3711.394792011476,-3414.963367538342,-1766.0844091360468
patch_x4081_y14057,508.01562232166907,3869.415679849226,4593.561697112453,11.729983221293878,2987.6647730406494,1389.2001935427616,-3418.9646916032225,-1766.9180183162316
patch_x4641_y12377,-1535.5081098973842,1897.2944940968791,-50.18327264702566,2070.037027827575,2766.6525839722017,-3806.092794880283,-3506.8270991945274,-1889.4585678031553
patch_x9345_y14505,-1752.2464967450069,1561.6834381551362,1621.4621867425394,1847.8873649768902,2395.632121780376,-3954.975394460994,-3667.380227297803,-2106.3636764868143
patch_x3185_y10809,-337.21981342695835,3439.1636972847773,-551.0156681010703,2639.633254677219,8685.979041420771,-1226.255615301825,-3807.7600132406487,-2282.4219353414974
patch_x15169_y5097,-1132.5414321968447,2493.65850159991,429.9756151384736,-210.35800739228944,3409.6880480944237,-3523.6660046342276,-3213.2299459340193,-1503.4975173783532
patch_x11025_y18313,-1631.0397219463748,2451.5375918065893,-168.55577623303543,4076.6885719891434,2639.645579394408,-3871.1143109345685,-3578.1840450182053,-1978.9881937548253
patch_x14385_y4313,-1110.867593512081,2522.00121372614,453.31667218360235,2483.9508123715186,3441.689813027411,-3507.493986538674,-3197.7248151826097,-1483.157453381883
patch_x5649_y12041,-1795.4274522784945,4026.696120561888,-366.1211519364424,2462.3716352497704,9024.997738679609,-3984.818603111552,-3701.0580381772043,-2141.208540218471
patch_x13041_y6217,-1112.8682555445212,2517.8331678252234,449.98223546287045,-190.75260109229384,3437.6895924107885,-3508.9944830630047,-3197.891537018647,-1485.3248372503576
patch_x7553_y19769,-2019.6683217477657,2332.7251713310907,-633.0428114310926,2458.808700274547,7906.936076333352,-4127.365772922873,-3856.2760675273094,-2340.4411342822477
patch_x4641_y12601,-1692.0599139357828,3563.4508645907226,-238.57894736842172,3267.089608971546,2543.6402845954435,-3916.4626503365344,-2116.694124928579,-2036.6739490235022
patch_x15057_y6217,-1104.3654419066534,2531.0041928721184,460.4857111331821,-180.94989794229514,3451.690364568971,-3504.4929934900147,-3193.723491117731,-1477.3221891206003
patch_x9345_y9577,-1933.806576188901,2614.3658427721057,-527.6746110559434,4794.270720695322,8100.946776239589,-4095.0217367317664,-3811.427893633456,-2271.2515723270444
patch_x11585_y4425,-1107.0329912832367,2528.836809003642,457.9848835926314,-182.7503944392338,3448.6901991065024,-3506.1602118503806,-3195.8908749862057,-1479.8230166611493
patch_x13153_y2185,-1121.7045128544642,2505.6624737945494,441.3126999889664,-199.35497324433345,3421.688709944294,-3515.8300783405057,-3206.060906984443,-1493.660929052192
patch_x9121_y12489,-1974.1532605097646,3417.096221141015,1894.6108185635767,5689.557421822346,9045.998896916883,-4097.189120600243,-1841.474696109135,-2303.5956085181497
patch_x9233_y10585,-1417.8024936555212,2074.1863621317443,1853.0700240351089,-531.0464390136258,2962.6633941867512,-3728.9005847953213,-3430.9686637978584,-1777.5882158225768
patch_x23121_y19209,-1374.7882599580716,2138.540990841884,141.38011695906425,2255.365482501633,3031.667199823507,-3690.221118834823,-3391.9557541652875,-1734.5739821251236
patch_x13825_y7673,-1111.3677590201914,2521.5010482180332,452.6497848394574,-187.75177359739428,3440.689757873255,-3508.4943175548933,-3198.5584243627945,-1484.157784398103
patch_x3521_y9913,-1669.719187906875,2948.183814320919,-204.90113648901934,1786.061464538141,2605.643704153108,-3915.962484828423,-3625.5330464526096,-2014.3332229945945
patch_x10017_y13273,-1339.1097870462318,2192.5588657177505,2444.4778873794694,-442.4220003309965,3088.670343610391,-3668.8807238221334,-3367.947809776013,-1700.2292839015772
patch_x13825_y8569,-1113.3684210526317,2517.666445989187,449.81551362683604,-190.15243559331248,3437.6895924107885,-3510.828423259407,-3200.72580823127,-1486.3251682665796
patch_x6209_y13497,-1905.9640295707823,2634.2849586649845,1373.2415326273622,-1070.3951674298005,8745.982350670123,-4061.510647688403,-3778.5836919342364,-2243.2423038728884
patch_x2625_y11369,-2302.761999337966,3107.6744654976374,965.3558338195835,2095.7997683545636,8465.966907506481,-4340.436279377688,-1858.6288131600295,-2625.535473904887
patch_x8449_y18089,-1723.7370627827413,1608.5322740814318,1612.6245375743802,4105.319751916077,2454.635375875572,-3922.2979145978143,-3637.370296811211,-2070.8519254110106
patch_x6993_y16969,-1228.2397660818706,2356.4464305417623,4696.869927844438,-314.3866938820556,3260.6798301252,-3594.522784949796,-3287.587884806354,-1592.860421493987
patch_x7105_y14393,-1658.8822685644918,3471.7300496093285,-196.89848835926205,-798.3201412257968,8400.96332248635,-3892.9548714553675,-3600.0246055390044,-2007.4976277170917
patch_x4417_y14169,-1686.3913715105364,4867.878003480635,4342.520571964384,-833.529850499257,9050.999172687661,-3907.459671190555,-3616.196623634559,-2035.8403398433193
patch_x11473_y8793,-1107.699878627388,2525.335650446872,456.15094339622556,-184.95100126882426,3445.690033644036,-3506.3269336864178,-3195.7241531501704,-1480.9900695134056
patch_x9793_y19209,-2067.1840450182062,1908.3797132009622,-683.3928059141563,-1246.643768963425,1928.6063647895862,-4165.044907867153,-3885.9525543418295,-2397.6267240428115
